file,role,flag,peak,temperature_C,power_mW,rf_on,bracket,repeat_idx,baseline_v,base_slope_vps,sigma_wing_v,height_v,snr,peak_pos_ms,window_start_ms,fwhm_ms,edge_margin_ms,n_half_regions,n_major,z_spike,z_step,lf_ratio,slope_frac,clip_run,comb_score,comb_period_ms,n_valid,empty_interior,axis_rebuilt,header_variant,hard_flags,zsib_height_v,zsib_fwhm_ms,zsib_sigma_wing_v
p_sweep/4192nm_025mw1.csv,p_sweep,canonical,4192,130,25,False,,1,0.0014772833333333334,5.6107579911779706e-05,0.0016120578112505393,0.042762021428571426,26.526357262212063,66.0,-442.0,63.0,457.0,1.0,1.0,6.624793699341593,2.9588551801378626,1.037340693919015,0.0013114330017232139,1.0,0.009577436396441054,110.0,2000.0,0.0,0.0,,,1.743941086340842,1.0121457489878543,4.255169007127238
p_sweep/4192nm_025mw2.csv,p_sweep,canonical,4192,130,25,False,,2,0.0013954428571428571,0.00020752964951297191,0.0014697958323296194,0.037968052380952376,25.8321948843556,62.0,-442.0,66.0,459.0,1.0,1.0,5.13972492009324,3.657656846132922,1.0507979079879435,0.00546316894548628,1.0,0.03438389703078362,110.0,2000.0,0.0,0.0,,,-1.6888209235645002,3.4412955465587043,-1.125146089923347
p_sweep/4192nm_025mw3.csv,p_sweep,canonical,4192,130,25,False,,3,0.0015634238095238095,0.00033026030364522515,0.0014856260156878055,0.040073585714285716,26.97420837486661,75.5,-442.0,61.5,454.5,1.0,1.0,4.729458788434262,4.758859958156573,1.09554003967718,0.008237225783759298,1.0,0.03016994238426086,110.0,2000.0,0.0,0.0,,,-0.47763010656315313,-0.8,-0.5055884299890959
p_sweep/4192nm_025mw4.csv,p_sweep,canonical,4192,130,25,False,,4,0.0015365119047619047,0.00033576533503342165,0.001533011730110986,0.040006459523809525,26.09664279666873,71.0,-442.0,61.5,454.0,1.0,1.0,4.402650970332639,4.40436468244553,1.0328537450963906,0.00838858165307472,1.0,0.017525986262177294,110.0,2000.0,0.0,0.0,,,-0.523822296896044,-0.8,1.594806294545193
p_sweep/4192nm_025mw5.csv,p_sweep,canonical,4192,130,25,False,,5,0.001503847619047619,9.640358883245189e-05,0.001485626015687806,0.043708171428571425,29.420709496888882,76.0,-442.0,62.0,454.5,1.0,1.0,5.423869446482233,2.6526546081991533,1.0530405982191786,0.0022045165443606157,1.0,0.0167617885567326,110.0,2000.0,0.0,0.0,,,2.350124253309254,-0.2008032128514056,-0.505588429989082
p_sweep/4192nm_075mw1.csv,p_sweep,canonical,4192,130,75,False,,1,0.003240790476190476,0.001034823706086494,0.0031345859762236562,0.41660803333333335,132.90687717401053,41.5,-459.0,65.0,465.0,1.0,1.0,4.59735392282962,3.916885459324376,1.087408855814859,0.0024802005430860975,1.0,0.018003183925000835,110.0,1998.0,0.0,0.0,,,1.3270682239361442,0.5836575875486382,-2.019644294550791
p_sweep/4192nm_075mw2.csv,p_sweep,canonical,4192,130,75,False,,2,0.0031989142857142853,2.986034972338901e-05,0.003319096722650196,0.39356783333333334,118.57678947634935,37.5,-459.0,64.0,464.5,1.0,1.0,4.1624742880523256,2.3769368105388207,1.017541179894621,7.575710379143603e-05,1.0,0.017526964092474652,110.0,1998.0,0.0,0.0,,,-1.8350716911771305,-0.5791505791505792,2.024238745201877
p_sweep/4192nm_075mw3.csv,p_sweep,canonical,4192,130,75,False,,3,0.0033831571428571427,-2.644465597952377e-05,0.0031344811405722753,0.40368509047619044,128.78848918596077,40.5,-459.0,64.5,466.0,1.0,1.0,7.268585948107032,2.72342185217423,1.1379204418773845,6.540986927311814e-05,1.0,0.020100900059470475,110.0,1998.0,0.0,0.0,,,-0.4369117323474298,0.0,-2.0211754881024153
p_sweep/4192nm_075mw4.csv,p_sweep,canonical,4192,130,75,False,,4,0.002947652380952381,0.0007081286357027148,0.003226736513785547,0.434891119047619,134.77738798617085,40.5,-459.0,64.0,466.5,1.0,1.0,5.245247835656354,3.4743194221735285,1.0521354334798068,0.0016258470494812279,1.0,0.013586031888695076,110.0,1998.0,0.0,0.0,,,3.3621892700193143,-0.5791505791505792,-0.00038323338607262745
p_sweep/4192nm_075mw5.csv,p_sweep,canonical,4192,130,75,False,,5,0.003081642857142857,-0.0008066889138082721,0.003318991886998818,0.40568679047619044,122.23193195058717,38.0,-459.0,65.5,464.5,1.0,1.0,5.548016619547531,2.2706749304031226,1.0515661551375013,0.001985469823880876,1.0,0.022959550934670173,110.0,1998.0,0.0,0.0,,,-0.2611153217375874,0.972762645914397,2.0227058116576244
p_sweep/4207nm_125mw1.csv,p_sweep,canonical,4207,130,125,False,,1,0.002352319047619047,0.0021227609703244675,0.003911522988591331,0.5358246333333333,136.98619051867098,32.5,-470.0,64.0,465.0,1.0,1.0,4.172177071264718,3.0640436123358,1.0126622678203554,0.003959690275231166,1.0,0.014591482374469488,110.0,2000.0,0.0,0.0,,,1.4468510062046622,0.196078431372549,0.6744907594766075
p_sweep/4207nm_125mw2.csv,p_sweep,canonical,4207,130,125,False,,2,0.0024223095238095236,0.0025552385169606436,0.0037930587025333798,0.5224290857142856,137.73292919652306,32.5,-470.0,64.5,462.5,1.0,1.0,4.5057873795023795,3.364057442783275,1.063399947902092,0.004888626930505386,1.0,0.013421210220948021,110.0,2000.0,0.0,0.0,,,-0.0661903515756432,0.588235294117647,-1.3489815189531658
p_sweep/4207nm_125mw3.csv,p_sweep,canonical,4207,130,125,False,,3,0.0021692523809523807,0.002701959419480866,0.003911522988591329,0.5120486142857144,130.90773485908113,32.0,-470.0,63.5,465.0,1.0,1.0,4.606441571722049,3.05307798735011,1.0559874458875282,0.0052741250819287105,1.0,0.015260919590298013,110.0,2000.0,0.0,0.0,,,-0.832078798389908,-0.390625,0.674490759476568
p_sweep/4207nm_125mw4.csv,p_sweep,canonical,4207,130,125,False,,4,0.0025057571428571427,0.002611920028952336,0.004030092110300658,0.5501166523809524,136.50225288272924,30.5,-470.0,62.5,465.0,1.0,1.0,4.167147434906167,3.481147638875145,1.099192229247864,0.0047455645227951135,1.0,0.012903794453787946,110.0,2000.0,0.0,0.0,,,2.559444528300529,-1.171875,2.024666067384599
p_sweep/4207nm_125mw5.csv,p_sweep,canonical,4207,130,125,False,,5,0.0018542738095238096,0.002864805677922527,0.0037930587025333785,0.5051005023809523,133.16443060678085,32.0,-470.0,64.0,466.0,1.0,1.0,4.700894123475185,2.6346081262459027,1.0812151374696792,0.005668917891758458,1.0,0.014325194844132269,110.0,2000.0,0.0,0.0,,,-1.3631849675326164,0.196078431372549,-1.3489815189531953
p_sweep/4207nm_175mw1.csv,p_sweep,canonical,4207,130,175,False,,1,0.013632461904761903,0.0019138413586242463,0.0068484937619661,1.0513041428571428,153.50881221439985,1165.5,660.0,64.5,463.0,1.0,1.0,4.333013594830077,2.962786264704057,1.050302938676323,0.001818624543863731,1.0,0.011169405003761781,110.0,1999.0,0.0,0.0,,,-0.3024501857040374,0.9881422924901185,1.3484447177120586
p_sweep/4207nm_175mw2.csv,p_sweep,canonical,4207,130,175,False,,2,0.013129947619047618,0.003424498157819232,0.005795000301261372,1.0380713142857143,179.13222783780733,1171.0,660.0,63.5,458.0,1.0,1.0,4.183871617714753,2.4280626010251827,1.020867610816048,0.0032956056222547834,1.0,0.016906460330347643,110.0,1999.0,0.0,0.0,,,-0.9282002562568847,-0.1686226898691488,-4.721972331272031
p_sweep/4207nm_175mw3.csv,p_sweep,canonical,4207,130,175,False,,3,0.014158909523809523,0.0016205006578082501,0.006848598597617479,1.0875209380952382,158.79466763807267,25.0,-473.0,62.5,467.0,1.0,1.0,3.665021203335055,2.677434430293804,1.0462503305940958,0.0014878517278532042,1.0,0.015276612178363442,110.0,1998.0,0.0,0.0,,,2.050048466750076,-1.171875,1.349518533889075
p_sweep/4207nm_175mw4.csv,p_sweep,canonical,4207,130,175,False,,4,0.014182842857142856,0.002426969021742695,0.006585146605702762,1.0362646523809522,157.36394562325205,26.0,-473.0,63.0,465.5,1.0,1.0,3.9304178940882806,3.109305618234555,1.0380350108231926,0.0023385228499709703,1.0,0.016084509250563962,110.0,1998.0,0.0,0.0,,,-0.981706268841654,-0.78125,-0.6742223588560381
p_sweep/4207nm_175mw5.csv,p_sweep,canonical,4207,130,175,False,,5,0.014278571428571429,0.0013302068107089828,0.006585146605702763,1.0968532952380954,166.56474956658005,26.0,-473.0,65.0,465.5,1.0,1.0,4.032890338712912,2.9606724285935715,1.0426523757228712,0.0012109290333167143,1.0,0.015011637051340962,110.0,1998.0,0.0,0.0,,,2.4967062041592647,1.3833992094861658,-0.6742223588560271
p_sweep/4207nm_225mw1.csv,p_sweep,canonical,4207,130,225,False,,1,0.004260623809523809,-0.04714132885359515,0.010272845478600525,1.9113244619047618,186.05599255690765,611.0,114.5,62.5,464.5,1.0,1.0,4.300315658677848,4.492418748986815,1.1061111927226734,0.024639556738477078,1.0,0.0035834155870918946,110.0,1999.0,0.0,0.0,,,-0.4620101756252593,-0.7874015748031495,-0.6744907594766218
p_sweep/4207nm_225mw2.csv,p_sweep,canonical,4207,130,225,False,,2,0.003686323809523809,-0.061824539018360596,0.010667971048646915,1.9228642999999999,180.24648653727726,592.5,98.5,64.0,462.5,1.0,1.0,3.9697115361749087,3.192131839730527,1.1224352487189917,0.032120162862944744,1.0,0.002365126785946499,110.0,1999.0,0.0,0.0,,,-0.09304402322610728,0.7936507936507936,1.3489815189531666
p_sweep/4207nm_225mw3.csv,p_sweep,canonical,4207,130,225,False,,3,0.004852883333333333,-0.05699153113206571,0.009680261959182328,1.9174622785714286,198.07958572366906,583.0,86.0,62.5,467.5,1.0,1.0,4.0881086865882645,2.803421948028075,1.2319964521295543,0.029707512895084946,1.0,-0.003804357486269696,110.0,2000.0,0.0,0.0,,,-0.30292933632380115,-0.7874015748031495,-2.6976051229372002
p_sweep/4207nm_225mw4.csv,p_sweep,canonical,4207,130,225,False,,4,0.0034799428571428564,-0.0624254279718658,0.010667971048646916,1.9475502142857144,182.56050802956895,578.5,86.0,63.5,460.0,1.0,1.0,4.030667199230214,3.741124550804121,1.0499508249430125,0.03203728191458398,1.0,-0.0038252366083527407,110.0,2000.0,0.0,0.0,,,0.7131405217675005,0.3968253968253968,1.3489815189531786
p_sweep/4207nm_225mw5.csv,p_sweep,canonical,4207,130,225,False,,5,0.003946552380952381,-0.062209337191872806,0.010272845478600533,1.9354361047619049,188.40311662368825,571.0,80.0,63.5,458.5,1.0,1.0,3.4085969118762662,3.119139717788502,1.054762788066191,0.032126212986465896,1.0,-0.005941357276838307,110.0,2000.0,0.0,0.0,,,0.3976957470599315,0.3968253968253968,-0.6744907594765656
p_sweep/4207nm_025mw1.csv,p_sweep,canonical,4207,130,25,False,,1,0.0013591071428571428,-0.00047149989637975857,0.0014381878834389366,0.02090977380952381,14.538972306959787,127.5,-370.0,66.5,460.5,1.0,1.0,4.153054006960346,2.786144188994979,0.9961539521430564,0.02253798394590578,1.0,0.009877541107388811,110.0,2000.0,0.0,0.0,,,-0.38497253257627057,1.4838796708485096,1.1778420725188432
p_sweep/4207nm_025mw2.csv,p_sweep,canonical,4207,130,25,False,,2,0.001366290476190476,0.0006642764155406906,0.0014329985186956897,0.0207217,14.460377822902998,184.0,-315.5,63.5,466.0,2.0,2.0,4.656878505411167,3.882741694644649,0.9941650614433016,0.032024985359557855,1.0,-0.05441341044434439,110.0,1999.0,0.0,0.0,,second structure in RF-off trace (n=2; likely sweep-retrace crossing — mask at fit time),-0.5729511623460577,0.5188390457512271,1.0104793241351158
discarded/4207nm_025mw2.csv,p_sweep,discarded,4207,130,25,False,,2,0.0012629095238095237,0.0007530864808300269,0.0013907497511900667,0.020536019047619047,14.766149718916969,186.5,-315.5,60.0,466.5,3.0,2.0,4.122771520415752,4.025017273657382,0.97889431633913,0.03663482160805761,1.0,-0.03329144511266726,110.0,1999.0,0.0,0.0,,second structure in RF-off trace (n=2; likely sweep-retrace crossing — mask at fit time),-0.2632463779853591,-0.7869058860560277,-0.677846434896877
p_sweep/4207nm_025mw3.csv,p_sweep,canonical,4207,130,25,False,,3,0.0013605380952380953,-0.0006007818982740688,0.0013908545868414454,0.019952138095238093,14.345236579007375,195.0,-315.5,63.5,452.0,2.0,2.0,5.205358345404442,3.760430211395352,1.060129254937688,0.03008104261863734,1.0,-0.057729951954688996,110.0,1999.0,0.0,0.0,,second structure in RF-off trace (n=2; likely sweep-retrace crossing — mask at fit time),-1.301216573430292,0.5188390457512271,-1.1110292220952884
p_sweep/4207nm_025mw4.csv,p_sweep,canonical,4207,130,25,False,,4,0.0013050142857142857,-0.000778093784701686,0.0013697302030886338,0.023319438095238093,17.024840397513756,158.5,-315.5,58.5,442.0,1.0,1.0,5.831090749551273,3.711228285449579,1.0366934541399775,0.03333337997864171,1.0,-0.004143536536420829,110.0,1999.0,0.0,0.0,,,3.5268595192824934,-2.2483025315886507,-1.8535578730146987
p_sweep/4207nm_025mw5.csv,p_sweep,canonical,4207,130,25,False,,5,0.0014418904761904763,0.000851753454469624,0.0014119265527685677,0.022580533333333333,15.992711015354468,191.5,-315.5,57.0,461.5,2.0,2.0,4.53236957577337,3.847772250298422,1.0074074537518198,0.037682976236839145,1.0,-0.050481874526962685,110.0,1999.0,0.0,0.0,,second structure in RF-off trace (n=2; likely sweep-retrace crossing — mask at fit time),2.485995176812248,-2.9227932910652457,6.179872515236377e-15
p_sweep/4207nm_075mw1.csv,p_sweep,canonical,4207,130,75,False,,1,0.0030561142857142855,0.0014360805901468111,0.0023278232210387335,0.19785699523809525,84.99657252744754,34.5,-470.0,61.5,462.5,1.0,1.0,5.047898341298624,2.5192209196371165,1.0771916884170325,0.00725454537568644,1.0,0.012716201667981417,110.0,2000.0,0.0,0.0,,,3.143888297679566,-2.140077821011673,6.355836994599672e-15
p_sweep/4207nm_075mw2.csv,p_sweep,canonical,4207,130,75,False,,2,0.002876042857142857,0.0016674012174710455,0.0022587889446058474,0.1869064095238095,82.7462919765725,39.0,-470.0,63.0,462.0,1.0,1.0,5.0721210533853345,2.690231909978076,1.0597963021143484,0.008916588366917458,1.0,0.010546882820280943,110.0,2000.0,0.0,0.0,,,0.13505709099258675,-0.972762645914397,-1.7214336130499621
p_sweep/4207nm_075mw3.csv,p_sweep,canonical,4207,130,75,False,,3,0.003043547619047619,0.0015171317878879813,0.0023970671687743757,0.18549936666666667,77.38596943927641,34.5,-470.0,65.0,462.5,1.0,1.0,4.577441136796292,3.5414900193561625,1.1653264813220103,0.008174546626452296,1.0,0.01354469315420052,110.0,2000.0,0.0,0.0,,,-0.23963832272861005,1.1811023622047243,1.7430611344323745
p_sweep/4207nm_075mw4.csv,p_sweep,canonical,4207,130,75,False,,4,0.003013088095238095,0.0013478799082378744,0.0023048117955611048,0.18680495952380954,81.04998416078134,35.5,-470.0,64.0,461.5,1.0,1.0,5.431411313142162,2.5928245071896674,1.173786456790108,0.007211831911304502,1.0,0.011700225948511176,110.0,2000.0,0.0,0.0,,,0.10637579277295332,0.1686226898691488,-0.6724483953298116
p_sweep/4207nm_075mw5.csv,p_sweep,canonical,4207,130,75,False,,5,0.0028666238095238095,0.0014914415079974068,0.0023508346465163613,0.17927137142857139,76.25860529758178,33.0,-470.0,64.5,461.5,1.0,1.0,4.949387822311034,2.855954315410388,1.0127456143779754,0.00831530308138106,1.0,0.01777658440024897,110.0,2000.0,0.0,0.0,,,-2.0294574164458252,0.6744907594765952,0.6744907594765783
quarantine/4154nm_eom_after1.csv,quarantine,quarantined,4154,130,,True,after,1,0.021953295238095236,-0.004482793139485505,0.005268096317431936,0.3214764142857142,61.02326056984962,203.0,-434.0,61.5,333.5,3.0,3.0,3.815514901177526,3.526893406277363,1.0588714057810644,0.013937419803785805,1.0,0.5141946811040478,144.5,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_eom_after2.csv,quarantine,quarantined,4154,130,,True,after,2,0.023846259523809525,-0.009880024962472768,0.006342871415366544,0.3996870214285714,63.013577803306944,99.5,-500.0,62.5,368.0,3.0,2.0,3.3888572045663965,3.39230374779556,0.979631752892846,0.024707044313562534,1.0,0.5183461837830432,143.5,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_eom_after3.csv,quarantine,quarantined,4154,130,,True,after,3,0.019524659523809523,0.0019913137768692276,0.005436672044848912,0.3246144976190476,59.70830959476586,-119.0,-500.0,61.5,350.0,3.0,3.0,3.262052728418088,4.465512355322959,1.0435127443167085,0.006131328497584657,1.0,0.34916191876336006,144.0,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_eom_after4.csv,quarantine,quarantined,4154,130,,True,after,4,0.020738814285714287,0.00901395103853424,0.005436776880500292,0.3105178238095238,57.11432170837033,-81.0,-500.0,61.0,388.0,2.0,2.0,3.614582227858877,3.0994981334171126,1.1241349880423213,0.02901425738620884,1.0,0.2540942433720494,144.5,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_eom_after5.csv,quarantine,quarantined,4154,130,,True,after,5,0.02349642142857143,0.006605496851917682,0.00543677688050029,0.392216788095238,72.14141700425021,50.5,-500.0,62.5,417.0,3.0,3.0,4.451350594651042,4.188971584022098,1.1765464044146094,0.016833022715714505,1.0,0.531038116909108,144.5,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_eom_before1.csv,quarantine,quarantined,4154,130,,True,before,1,0.02291923333333333,-0.00125127486312553,0.002568158951824444,0.2510269333333333,97.74587089128632,45.0,-456.0,68.5,465.0,3.0,2.0,3.628961697581936,5.342198280692436,1.063076331724518,0.004982131634589411,1.0,0.5113790895271925,143.0,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_eom_before2.csv,quarantine,quarantined,4154,130,,True,before,2,0.02772412619047619,-0.0023004501919650423,0.0027763625554625753,0.31799663571428566,114.53714324471704,200.5,-456.0,62.5,313.0,3.0,3.0,4.776911676216837,2.8425975985152854,1.0816087218028596,0.0072305795364921415,1.0,0.4958758963411472,143.5,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_eom_before3.csv,quarantine,quarantined,4154,130,,True,before,3,0.025083307142857142,0.008962689307806979,0.0026130286106145323,0.334627888095238,128.0613180949979,260.0,-456.0,61.5,253.5,3.0,3.0,3.7668127193386245,2.464297723079677,0.9448196049441404,0.026770655650205376,1.0,0.4909240654860742,144.0,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_eom_before4.csv,quarantine,quarantined,4154,130,,True,before,4,0.027946666666666665,-3.8259872228424885e-06,0.002939591664659233,0.2889846857142857,98.30776471050639,-104.0,-456.0,64.5,322.5,3.0,3.0,3.2326258487678654,4.432356212031742,1.1030322363146565,1.3232791972277262e-05,1.0,0.5093592126024548,143.0,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_eom_before5.csv,quarantine,quarantined,4154,130,,True,before,5,0.028176635714285712,0.0074095810188273695,0.002776152884159819,0.30341275476190477,109.29252365498965,255.0,-456.0,62.5,257.5,3.0,3.0,4.012265375340198,3.1794230509883885,1.100440798199974,0.024408585704083285,1.0,0.49737745941501105,143.5,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_125mw1.csv,quarantine,quarantined,4154,130,125,False,,1,0.005022271428571428,0.0006549047437713228,0.004741297169253875,0.7844077523809523,165.44159211695063,39.0,-465.5,63.5,464.5,1.0,1.0,4.567921683281327,3.048803246565172,1.0309994625935377,0.0008340685530474094,1.0,0.015791552690403714,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_125mw2.csv,quarantine,quarantined,4154,130,125,False,,2,0.0049791857142857145,-0.0004783738680453841,0.0047412971692538785,0.7609188857142857,160.48749077544718,35.5,-465.5,64.5,465.5,1.0,1.0,3.977745453548096,2.3221613162385277,1.0559193344686455,0.0006280505099156939,1.0,0.016794283353382317,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_125mw3.csv,quarantine,quarantined,4154,130,125,False,,3,0.005036628571428571,0.0005612615297541033,0.0047412971692538785,0.7671356714285713,161.7986901144382,38.0,-465.5,65.0,466.0,1.0,1.0,5.112373975918048,2.609591773925826,1.0271226905777955,0.0007309010506318979,1.0,0.017621595678864,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_125mw4.csv,quarantine,quarantined,4154,130,125,False,,4,0.005165847619047619,0.001297475893595744,0.0047412971692538785,0.7946302761904761,167.59765267265968,37.0,-465.5,64.5,464.5,1.0,1.0,4.025150444872702,2.679584987667057,1.075176322684721,0.0016311716990147114,1.0,0.015520007207500035,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_125mw5.csv,quarantine,quarantined,4154,130,125,False,,5,0.005438638095238095,0.00011132650935504002,0.0047412971692538785,0.7364106095238094,155.31838297317606,34.0,-465.5,64.5,466.5,1.0,1.0,4.4994166675074725,2.2953069824479373,1.046275529250499,0.00015102333047265694,1.0,0.01666917455111782,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_125mw6.csv,quarantine,quarantined,4154,130,125,False,,6,0.005208919047619047,-0.0006543426873393384,0.004741297169253878,0.763316580952381,160.99319525936858,33.0,-465.5,64.5,466.0,1.0,1.0,4.817125040636589,2.8474508943782726,1.0943710013087933,0.0008563790712320173,1.0,0.01501925859557867,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_125mw7.csv,quarantine,quarantined,4154,130,125,False,,7,0.005811942857142857,-0.00027755251379016246,0.004425217680347047,0.7516439238095238,169.85467791735303,36.0,-465.5,65.5,465.5,1.0,1.0,3.7790183374312747,2.083344763461911,1.1064749829258247,0.0003688913759470998,1.0,0.016803787588425476,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_125mw8.csv,quarantine,quarantined,4154,130,125,False,,8,0.005151490476190476,0.0005793364858751977,0.00474129716925388,0.7183058047619048,151.4998489063156,32.5,-465.5,64.0,467.5,1.0,1.0,4.179807758062509,2.85582440693397,1.1128648768730205,0.0008057252851815138,1.0,0.02002666750935093,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_225mw1.csv,quarantine,quarantined,4154,130,225,False,,1,-0.006842238095238095,-0.04258439607951215,0.01580439378794717,2.615697514285714,165.50445081167942,32.5,-465.5,64.5,466.0,1.0,1.0,3.594037812962595,3.901924841057887,1.0912896184367178,0.01626404102580256,1.0,0.010967818186601523,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_225mw2.csv,quarantine,quarantined,4154,130,225,False,,2,-0.003910923809523811,-0.07780830238546112,0.014487343499676354,2.723677904761905,188.00395702792244,32.0,-465.5,63.5,467.5,1.0,1.0,3.7781456198631465,2.3837796623585956,1.0853237384820744,0.02853879819900019,1.0,0.004244261748847888,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_225mw3.csv,quarantine,quarantined,4154,130,225,False,,3,-0.007739585714285713,-0.08271163642329105,0.014487343499676354,2.7829025904761906,192.0919863975311,33.0,-465.5,64.0,467.5,1.0,1.0,4.582599873990747,3.0799938199398538,1.1070709539072179,0.029691633860863553,1.0,0.0033226644839619277,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_225mw4.csv,quarantine,quarantined,4154,130,225,False,,4,-0.006722595238095238,0.08262021915284921,0.01580439378794718,2.7517348380952376,174.11201435601905,33.5,-465.5,63.5,467.5,1.0,1.0,3.7692246888540826,2.612709480464651,1.1511440016106138,0.029994750144904672,1.0,-0.0014900611589214097,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_225mw6.csv,quarantine,quarantined,4154,130,225,False,,6,-0.006543128571428571,-0.07144792225812545,0.014487343499676354,2.7231993190476187,187.9709222818148,33.0,-465.5,63.0,468.0,1.0,1.0,3.774035214746125,2.9359941813485744,1.2188050596082214,0.02621052151292023,1.0,0.004810604275618849,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_225mw7.csv,quarantine,quarantined,4154,130,225,False,,7,-0.0064234857142857135,-0.07775303381606212,0.015804393787947194,2.671213185714285,169.01712407035922,33.0,-465.5,63.0,466.5,1.0,1.0,3.974464370022433,2.7316819533512824,1.1106419154994405,0.029078652800029366,1.0,0.004197201821722261,110.0,1999.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_025mw1.csv,quarantine,quarantined,4154,130,25,False,,1,0.0013915619047619046,-0.00019595526314654342,0.0014328936830443108,0.02977075238095238,20.776665242672962,57.5,-434.0,55.0,465.5,1.0,1.0,4.4039086008985855,4.407324683826095,1.000234735572327,0.006578849033062449,1.0,0.010140668658021617,110.0,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_025mw2.csv,quarantine,quarantined,4154,130,25,False,,2,0.0014231452380952382,8.408546112939306e-05,0.001411821717117189,0.0272553119047619,19.30506633685644,70.0,-434.0,63.5,466.5,1.0,1.0,5.011539285886125,3.723471409169043,0.9973697392984602,0.0030835610574738923,1.0,0.016499059831552858,110.0,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_025mw3.csv,quarantine,quarantined,4154,130,25,False,,3,0.0014212285714285712,0.00014909583919189078,0.0014118217171171887,0.02690020952380952,19.053545640831548,66.5,-434.0,60.0,464.0,1.0,1.0,5.323699639399632,2.5986537054239,1.0266527986093317,0.005539781805059745,1.0,0.011001519567594325,110.0,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_025mw4.csv,quarantine,quarantined,4154,130,25,False,,4,0.0014370214285714285,5.562885384525482e-05,0.0014328936830443112,0.0256803119047619,17.921993940403013,64.5,-434.0,67.0,462.0,1.0,1.0,4.540634625470839,3.745289513916271,0.9872352729070207,0.00216512321285405,1.0,0.010309036754004016,110.0,2000.0,0.0,0.0,,,nan,nan,nan
quarantine/4154nm_130c_025mw5.csv,quarantine,quarantined,4154,130,25,False,,5,0.0013566238095238095,-0.0001278721025665127,0.0014328936830443108,0.02609475238095238,18.211227175984018,58.0,-434.0,65.5,460.5,1.0,1.0,6.116340263031314,3.233899632704876,1.03599381291915,0.0048978493702251736,1.0,0.022690881756598183,110.0,2000.0,0.0,0.0,,,nan,nan,nan
rulers_p/4121nm_eom_after1.csv,ruler_p,canonical,4121,130,,True,after,1,0.011023454761904762,-0.007025716423325283,0.0033188870513474393,0.13632641666666667,41.07594339835076,81.0,-448.0,59.5,443.5,3.0,3.0,4.1732363246217785,3.9174932682312185,1.266878156966914,0.05151021890558228,1.0,0.4306198966408688,145.0,2000.0,0.0,0.0,,,5.467781972540707,-0.44966050631773014,-1.349748857701168
rulers_p/4121nm_eom_after2.csv,ruler_p,canonical,4121,130,,True,after,2,0.011698704761904762,0.0013627920263855782,0.0036876988728977668,0.11628350476190474,31.532809150040503,121.0,-328.0,58.0,421.0,3.0,3.0,3.3241414823984625,3.7520992932565775,1.1212138875290136,0.011713704649351281,1.0,0.40265127275239926,145.0,2000.0,0.0,0.0,,,0.4181034489851396,-1.6862268986914881,2.021939344885479
rulers_p/4121nm_eom_after3.csv,ruler_p,canonical,4121,130,,True,after,3,0.011393004761904761,0.010486818375816885,0.0033188870513474393,0.1089133238095238,32.816218848214774,212.0,-328.0,62.0,428.5,4.0,3.0,4.907266489540255,4.3823230821145795,1.1749356489508067,0.09623776595928686,1.0,0.44594711006669624,145.5,2000.0,0.0,0.0,,,-1.0752727274598806,1.011736139214893,-1.349748857701168
