role,peak,amplitude,amplitude_err,centre_err,centre_mhz,chi2_red,corr_marginal,gamma_coll,gamma_coll_err,gamma_coll_err_marginal,note,power_mW,sigma_laser,sigma_laser_err,sigma_laser_err_marginal,temperature_C,status
p_sweep,4207,1.4508078207662405,0.012845808824868294,0.023198555199264198,2.986472536991119,0.89236797062001,-0.8152899276511296,0.3107738969010573,0.06620922812920885,0.1143405394127029,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",75,,,,130,DIAGNOSTIC
p_sweep,4207,1.4572812443178045,0.013027156624969387,0.02325968393156651,3.098232636362776,0.8940035625052439,-0.8163855729717133,0.3313680853936273,0.06703965278692367,0.11608452630980429,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",75,,,,130,DIAGNOSTIC
p_sweep,4207,1.4106178852264466,0.0128509496820404,0.023844909009874325,2.997769502716045,0.8022957007318388,-0.8207980534672935,0.36450720369952283,0.06855245432696312,0.12001091763708462,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",75,,,,130,DIAGNOSTIC
t_sweep,4121,1.905710580183183,0.014765806242758013,0.01899809893909721,3.5982218980550873,0.839865861973428,-0.7099726692269536,0.08697613462067118,0.05459646744252185,0.07752655681653152,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4121,1.923759649770224,0.014833332389055457,0.018970207128373606,3.5404742384305687,0.7860463145949403,-0.7014674146871418,0.09682420379998921,0.05443699369537699,0.07638119417107722,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4121,1.8895128829073473,0.014571671477908317,0.019095669940992648,3.6556467751427864,0.8582840714748453,-0.6959189838182497,0.07377124924050371,0.05410753978503437,0.07534606617296927,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4121,1.901679927378162,0.014640660870980154,0.019343278908843575,3.4756087303595042,0.767645997678859,-0.6880131285700842,0.16846336516155988,0.05508844495902167,0.07591095300389936,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4121,1.8518787529891283,0.01436497142543296,0.018959536551701656,3.5207764410955806,0.8068367336004132,-0.7117280147081368,5.824408392936448e-05,0.053868577941369955,0.07668614600794123,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4121,0.1531798991114663,0.006156908545223408,0.08437362714899149,-0.0416391370282488,0.841358716334028,-0.3812365881090236,0.17854311452647237,0.2689646153780481,0.29093689449357363,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4121,0.14530575507080104,0.005794101135846387,0.0926259459245234,3.2103257565471788,0.8487697348028905,-0.3712520787827453,0.4846262851269911,0.2833793840947036,0.30519071836854095,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4121,0.1408023889545092,0.0059756782890592434,0.0905152531148248,2.9321350500909804,0.7818624403222626,-0.39380474640028496,0.27533500338150363,0.291895866080757,0.3175562824033188,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4121,0.14137567382844524,0.005620238860753942,0.08499299962625717,3.3430520714087844,0.7247804073246863,-0.39556351987945143,4.444969855416222e-09,0.2621975117632776,0.28548180094157327,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4121,0.13524813756010565,0.006161716247030754,0.0898512135509651,3.194159041614073,0.7065355116715695,-0.3877953609164253,0.14247256571391628,0.2990026371706356,0.3243874135591442,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4121,0.8546925218575848,0.009058345873522434,0.025476304094569933,4.039977469934344,0.7859764322695736,-0.8021132276398987,0.09687745839772674,0.0743104466436505,0.12443726349007386,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4121,0.8497839488306486,0.009123866987684704,0.02513594451848035,3.782389054319296,0.8921826533858853,-0.8077273463663344,1.7321349596526644e-18,0.0739237606255792,0.1253888236527998,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4121,0.8443317356589884,0.00901198736990769,0.025527601390986036,4.173379972577084,0.8324572570422335,-0.8057248105166892,0.07405843546973262,0.07452845353248157,0.12583100244440673,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4121,0.8133645646065735,0.009008704103880298,0.02601380494204223,3.732058962208,0.809862454794083,-0.8077171533509314,0.03308164367778423,0.07652298892925655,0.12979453708956246,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4121,0.8408668530849034,0.00903061276202824,0.025399156646675185,4.633004431328415,0.8025163673705391,-0.8066452072351554,0.010413312314213573,0.07393762894505694,0.12509835875425046,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4154,6.935080107486647,0.02641136064196953,0.009188266864258846,6.981760091019636,0.7619338697450253,-0.7289751802519521,0.05332549397666485,0.026630197899969767,0.03890231824001523,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4154,6.936422167144556,0.02653105857222239,0.009250394201457221,7.0220260865411905,0.7804104748298443,-0.720344061675082,0.09269528820431362,0.0269262480448944,0.038820056486129156,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4154,7.056158725494513,0.02662455972625171,0.009085345822240545,7.043342456098736,0.7605733084262297,-0.7208532626568009,0.032938522095426886,0.026255281751414342,0.03788161494365208,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4154,6.974183730283066,0.026349319796801173,0.00913485962441907,7.312704490040018,0.8028245577943878,-0.7237402715631249,0.034476064550158635,0.026310257227045226,0.038126802937159386,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4154,6.6972246469740675,0.02603317081731639,0.009330970105907504,7.234960776859709,0.7896685580171472,-0.7226369500860732,0.03123117069234153,0.027071255999925325,0.03916401646210509,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4154,0.21728129151560344,0.006168999999284319,0.05978932666681983,4.098294105342997,0.7803111703602778,-0.27318985804895796,3.499592911324072e-13,0.18652759699206575,0.1939036662667598,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4154,0.27738397786189906,0.006510613253043351,0.05159664310235348,4.9068794924945776,0.8321351008893473,-0.2622467898213424,7.617342348000262e-10,0.15637155625221558,0.16204292241848164,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4154,0.28506670877831813,0.006829471370369074,0.05075734225732113,5.05376998211667,0.8743991136004339,-0.2656687591613645,1.7737414676804142e-14,0.1582300949586607,0.16412814310507653,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4154,0.25824281136143534,0.006295084129551026,0.05360286084491537,5.559021398171976,0.8285907441312726,-0.26292953627967725,3.739100397028347e-10,0.1621204391664141,0.16803266186698013,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4154,2.0582684561671103,0.013118174980650456,0.015467094610204185,6.212021303297174,0.9118644494166195,-0.8206763963860828,0.010676359375250308,0.0444364191084031,0.07776853976096637,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4154,2.010365070681737,0.013006933906651417,0.01602899785299626,6.2388480634464445,0.757163662691533,-0.8174741123632869,0.1173517983416064,0.04581427642135878,0.07954346043206761,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4154,2.1658029961874865,0.013385283358610977,0.015203879380527101,6.460755448451608,0.891667833048437,-0.8213452753069572,0.06344112872238926,0.04353334956196452,0.07631654299444496,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4154,2.11434184332038,0.01354821693910832,0.015291604074202174,6.299382842331261,0.9036726799875096,-0.8227791281047865,1.2812965587861911e-16,0.044522557762246236,0.07833496398283313,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4154,2.1330083975887897,0.013210068549674488,0.01556053511559466,6.207936128807349,0.8444556517082594,-0.8159488439208602,0.15197342180620244,0.04419581646778175,0.07644693564218935,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4192,13.64964350840184,0.03904039985888433,0.006791801337611605,76.37855101180621,0.9122173868361249,-0.8050375217221507,0.11863883262717632,0.020166131556183457,0.03399413232377642,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4192,13.491008256124674,0.0390967666308866,0.006896823786379995,74.3656737643515,0.9421622402369408,-0.8033289754699281,0.16394449945987202,0.020587341925367035,0.03456946091016578,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4192,13.51047044743115,0.03904192046877091,0.006816983244306786,2.726339377571554,0.8213421028213364,-0.8047835452565841,0.1057535910335984,0.0203263710669807,0.03424436185043937,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4192,13.253751719491596,0.03869470549199083,0.006767474947198716,2.7354530118037648,0.8560590280256715,-0.8047402426426442,0.013582226915683832,0.020233717857729476,0.03408489542941668,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4192,13.353652157527916,0.03881881704957734,0.006812146610771072,2.627113360744192,0.9763227327475837,-0.8057943417986368,0.07422167454880507,0.02035648533987354,0.034374604761353296,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4192,0.4543480510566195,0.007567557435815852,0.03773921666115841,4.218773438717845,0.8287329183471783,-0.6813242206490144,0.016768648974665092,0.11220393572535711,0.15328788348872224,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4192,0.4145966946589456,0.00725552480082844,0.04005907066540474,4.028249942852251,0.8144480615267331,-0.6767612415229413,0.04353383372331232,0.11818286284036152,0.16053035928625406,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4192,0.4276211227267049,0.0075625897773248995,0.03909678639588811,4.620409622058199,0.8628110168173145,-0.6831353809649561,4.814103177856864e-16,0.11822092892014874,0.1618817790064142,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4192,0.4202484005512966,0.007300061897476687,0.04039794620505025,3.81951991878821,0.8449801026405311,-0.6764030889433479,0.10885479385553212,0.11879904381310954,0.16129523412633245,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4192,0.4262865227560389,0.007435975769424241,0.03984152919605557,6.555170278317644,0.887620897323901,-0.6747397706404521,0.10173075097192091,0.11895391729461821,0.16117200164967513,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4192,2.8500045113681303,0.016123518524479453,0.014128890922708867,3.116207504851303,0.8190500848220589,-0.8125223708201598,0.07921151084357618,0.039814463269790275,0.0683005893774589,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4192,2.898422646722714,0.016552025977741674,0.014200148898923409,3.1390052295192623,0.8878401931195201,-0.8137563461850711,0.15457486518157995,0.040706766077705896,0.07003842760068457,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4192,2.7111199273237876,0.01607782018823655,0.014460695558706962,2.937662600335223,0.7759512809479975,-0.8155888536339115,0.06950587064965803,0.04173749589571601,0.07213134853671013,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4192,3.03410753710073,0.01691476782157134,0.013653676559690445,3.4128472465331927,0.8400912384617729,-0.8140950961506569,0.07284597003035899,0.03922752449165965,0.06754846037238776,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4192,2.7550354958335053,0.015973859194431173,0.014708763151866774,2.949380736207624,0.8079343340178143,-0.8117826283047036,0.2109160317790984,0.04184240235852414,0.07165289030084188,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4207,4.798225288460925,0.020899419280133585,0.010593024359512856,2.343384482037504,0.8566339656849721,-0.8089557691375293,0.058506515546175863,0.030709237150110345,0.052238186372491745,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4207,4.864446714464445,0.020774920294092683,0.010627013255041284,2.176956065731122,0.836350325243125,-0.80676547228538,0.13831622554069434,0.03059360207557969,0.05177705649684066,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4207,4.827334174567007,0.020863361659149537,0.010737704251927067,2.10100391241284,0.8106067689755088,-0.810686863496451,0.16716740172967323,0.031066154804434115,0.053061002524599145,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4207,4.739014617994751,0.020584892027886725,0.010714128301287224,2.2015030263738833,0.8675518608635633,-0.8077476438348711,0.10155468661089499,0.03089223906913741,0.052401612285579026,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4207,4.7215546381947275,0.020770402129246295,0.010789331074595553,2.0932858880667022,0.8807557925462632,-0.8081414393042613,0.12494595290069362,0.03139731529752472,0.053307181829180955,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,110,DIAGNOSTIC
t_sweep,4207,0.1493494569380257,0.0051449439650761335,0.0745972731252734,1.1231142977596749,0.8599028042971455,-0.6826549790348378,0.0045183753048720415,0.22810115215167479,0.3121505446739527,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4207,0.1555081324457961,0.0055120668384241065,0.07806906350752883,2.165577351147904,1.0164972401732246,-0.6701416679133281,0.3324239749845407,0.2459422177803476,0.3313543680432939,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4207,0.15238698732485953,0.005245780835021672,0.07387131967822565,2.356777320542939,0.9384269997097325,-0.6767229988610586,0.014848726187964366,0.22735432996805535,0.3088055980774697,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4207,0.1584528502818395,0.005420751092055961,0.0719537292565866,1.1718368069109162,0.88157474129596,-0.6875249334764163,2.6693289202803838e-21,0.22413328507310254,0.30865518204224335,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4207,0.1497400620201789,0.005198407073879588,0.0736472698928659,1.6214584742878355,0.9844393926880471,-0.6872781984267604,1.5114588640830454e-09,0.22927129951550543,0.3156292660275863,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,70,DIAGNOSTIC
t_sweep,4207,0.8225174434499503,0.009769989675412203,0.02756929424215871,4.686645205905465,0.8950698007327502,-0.2418003884632548,1.7692039611510652e-14,0.08072372115920579,0.08319237045127735,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4207,0.8523353103063691,0.010193846984102778,0.027202031774275832,4.421726589484135,0.9536612551644164,-0.24923176527741578,2.1320817875496464e-10,0.08122533643674727,0.08387201266548096,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4207,0.9114772666679879,0.010345975128480817,0.026117164415574132,4.684365989549545,0.9210204121252644,-0.2480351328001719,2.5874901534464234e-15,0.07721469438214465,0.07970540560302829,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4207,0.8719640674663331,0.010294756010527034,0.026787641527768177,4.97618525991343,0.9678794624184107,-0.2489258615736597,2.0240109089406286e-15,0.08023688672705911,0.08284462488119215,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
t_sweep,4207,0.6772498375000623,0.009277309803349846,0.030810874958534604,4.347598485724862,0.9107857651323056,-0.25380179763868926,5.982761186086853e-10,0.09270899282516157,0.09584739628720781,"one trace alone, the condition's pooled laser width pinned for the F36 per-parameter calibration",,,,,90,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,1.2472506152598377,0.12585508901589945,0.2382397757793204,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,0.5370379196123102,0.231725866219998,0.33282114465243157,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,1.0811306470249482,0.14268782038850142,0.2559572847154046,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,0.6190607610533517,0.22006207729068522,0.3332891554433501,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,0.7178806264677176,0.18914298272965943,0.3007952318829103,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",175,0.4124539428594282,0.2235739952458234,0.2914941267101714,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",175,0.9641454790000051,0.12718159816851052,0.2234060503078284,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",175,0.7560428877242438,0.14472061320101862,0.23302172050328074,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",175,0.3690546973241035,0.23402001686200768,0.2936514985465685,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",175,0.5752347467158095,0.17660190593844965,0.26051607958267375,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",225,0.42000748543079014,0.16383372417036907,0.21751035956982864,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",225,0.6427616194164443,0.12657716221768475,0.1962636768700606,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",225,0.3020345541618882,0.19001666593655805,0.22803378392789797,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",225,0.7525301876785911,0.11142972456905798,0.18091993479290958,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",225,0.5390846734887034,0.1396066791733738,0.20280164973649809,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",25,1.538666822701911,0.7794392206198215,2.0084388477593413,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",25,0.06841596117207811,2.9764256831607656,3.0186175847103507,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",25,0.6969611617108499,1.4127568028545516,2.4214983974324604,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",25,0.16478133531180797,2.75594804826372,2.987946743178403,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",25,1.7439310886449402,0.7334991317361815,1.860734024927498,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",75,0.7079822129576437,0.36924076145172713,0.5883185246778401,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",75,1.4630068123290398,0.2220191746631128,0.5015436222095452,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",75,1.1907395726289163,0.2432025644443955,0.44591466990271983,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",75,0.778995530270982,0.3428879342160131,0.5590937156475172,130,DIAGNOSTIC
p_sweep,4121,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",75,1.1608178557379407,0.2501451300260531,0.46545358918999535,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,1.0801037843102013,0.100797287989852,0.18123256390894882,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,1.3285848591543103,0.08593798289846187,0.16471650335402163,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,0.9474757295387357,0.11186399439095897,0.1943340690850321,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,0.7211362080570287,0.1399816207243495,0.2244963999611782,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,1.0106921527703527,0.09633607843523956,0.16679267058032105,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",175,1.0965921722252285,0.06888363449415943,0.1296785249897871,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",175,0.8861009063475662,0.07782585556480823,0.1330642740626816,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",175,0.9520035297935607,0.07288544326342948,0.13113005744260825,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",175,0.709272564177731,0.09138052966797178,0.14850958954457594,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",175,0.8532009273612443,0.0809545338956382,0.1409589287360325,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",225,0.43039065859782244,0.09738741855791985,0.132553424043455,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",225,0.3194420065466098,0.11089047107443113,0.13670967343185966,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",225,0.487755739762173,0.09210078285937177,0.1319198457862237,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",225,0.6777327794983173,0.07308806579774584,0.11791703501962351,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",225,0.40171988177452095,0.09884947785887081,0.1307270434427901,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",25,1.1471493832078772,0.6134398292770352,1.187516521408587,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",25,1.604651273882451,0.5266319319691884,1.3035252208723747,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",25,1.2858638383013694,0.5675363937976184,1.1563207398413424,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",25,1.3706415138153079,0.5423532153369547,1.1081826467030904,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",25,1.7399926185685293,0.49900469848300666,1.242172356551597,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",75,1.3227032479150465,0.15651868767136434,0.3013766988710891,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",75,1.2804482596391085,0.15913890533379618,0.29983711643347044,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",75,0.5262227388961646,0.29982197123556403,0.4275521737775611,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",75,0.14104855125007276,0.4655708885727754,0.48870958730830916,130,DIAGNOSTIC
p_sweep,4154,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",75,1.2034007728707392,0.16317668401713023,0.3021852866093733,130,DIAGNOSTIC
p_sweep,4192,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,1.0020318635580012,0.08813829864610681,0.15907372246599213,130,DIAGNOSTIC
p_sweep,4192,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,1.2067144844357358,0.07457055494491269,0.13991184531516665,130,DIAGNOSTIC
p_sweep,4192,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,1.287749208343315,0.07226508051951652,0.13878940735778256,130,DIAGNOSTIC
p_sweep,4192,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,1.1160264326384792,0.07719883288738566,0.14257740604115568,130,DIAGNOSTIC
p_sweep,4192,,,,,,,,,,"the complementary pass, the collisional width pinned at the pooled value and the laser width read per trace",125,1.099736549083511,0.07810981291502418,0.14417786034649394,130,DIAGNOSTIC
